# 20Msun surface properties as a function of time; 
# Created with notebook "20Msun-surfacedata.ipynb" on 
# NuGrid server http://wendi1.phys.uvic.ca
# Cols:   star_age [yr], log_L [log10 L/Lsun],    log_Teff [log10 T/K],    log_R [log10 R/Rsun],    log_g [log g [cgs]]
4.725628954892234219e+02 4.108634177404955068e+00 3.588005346345766622e+00 2.401565232463572119e+00 9.357868402820166409e-01
4.817299127353247172e+02 4.104923866079933426e+00 3.588314694230166246e+00 2.399091381032262049e+00 9.407345232492999587e-01
4.910301677121744319e+02 4.101373632921635703e+00 3.588664022238816198e+00 2.396617608435813285e+00 9.456820485841697099e-01
5.004831117089443637e+02 4.097808106472019318e+00 3.589010287474166727e+00 2.394142314740304034e+00 9.506326161077202075e-01
5.100646470545113971e+02 4.094339052670052048e+00 3.589379252980835489e+00 2.391669856825982876e+00 9.555775121154873597e-01
5.197569389950873529e+02 4.090580910769568312e+00 3.589668799640770125e+00 2.389211692555871291e+00 9.604938209151687722e-01
5.295749731226522954e+02 4.087363462567615180e+00 3.590093754866082509e+00 2.386753058004269956e+00 9.654110703474942934e-01
5.395368951352734257e+02 4.083687078849981056e+00 3.590399971258318335e+00 2.384302433360982132e+00 9.703122999670559246e-01
5.496567361874836024e+02 4.079972943536369634e+00 3.590695870858170213e+00 2.381853566504472219e+00 9.752100140214894353e-01
5.599342063401592213e+02 4.076294755158875738e+00 3.590999884668018005e+00 2.379406444696029244e+00 9.801042379957928263e-01
5.703774976873556852e+02 4.073129817141092346e+00 3.591435948554894342e+00 2.376951847913384874e+00 9.850134119214412065e-01
5.809872586223284543e+02 4.069419670179247994e+00 3.591732025295707675e+00 2.374504620950836031e+00 9.899078461825261410e-01
5.917422423336553265e+02 4.065708046165950051e+00 3.592023784967321998e+00 2.372065289600958415e+00 9.947864892705086115e-01
6.026400806957058194e+02 4.062461227429733590e+00 3.592430910501779984e+00 2.369627629163934213e+00 9.996617905924932712e-01
6.137028543360836466e+02 4.058807119109785866e+00 3.592732107136599851e+00 2.367198181734320617e+00 1.004520665895255460e+00
6.249270585088280541e+02 4.055689310421272786e+00 3.593168788587269180e+00 2.364765914488725862e+00 1.009385180860459696e+00
6.363467714312417911e+02 4.052045920513448252e+00 3.593471648074738400e+00 2.362338500559875154e+00 1.014239989135787390e+00
6.479751649700313010e+02 4.049002985459181581e+00 3.593930569138990005e+00 2.359899190904238164e+00 1.019118588823531013e+00
6.598015556347634174e+02 4.045405893008325648e+00 3.594247794665412332e+00 2.357466193625965989e+00 1.023984563703135731e+00
6.718073892667376867e+02 4.041872671494552094e+00 3.594578654482024849e+00 2.355037863235854179e+00 1.028841204822488864e+00
6.839850550971100347e+02 4.038418894270600745e+00 3.594925984155511234e+00 2.352616315276905734e+00 1.033684281108152803e+00
6.963345349582057224e+02 4.034823898266144404e+00 3.595232792692719226e+00 2.350205200200260691e+00 1.038506491656639108e+00
7.088502154712582524e+02 4.031068454391861344e+00 3.595492787252396738e+00 2.347807489143765025e+00 1.043301894212976810e+00
7.215589553903672595e+02 4.027682320264149851e+00 3.595844551391587984e+00 2.345410893801527230e+00 1.048095065360201694e+00
7.344675435414910680e+02 4.024327482077906026e+00 3.596201581029468297e+00 2.343019415432644248e+00 1.052878002551868253e+00
7.475742092740646285e+02 4.020709426767862027e+00 3.596487513760261656e+00 2.340638522316035086e+00 1.057639769235367622e+00
7.608818936927934828e+02 4.017593120446281141e+00 3.596898674142757990e+00 2.338258048390251975e+00 1.062400697549332529e+00
7.744107052790495800e+02 4.014091567104309810e+00 3.597209262259756901e+00 2.335886095485269376e+00 1.067144583778672606e+00
7.881699397724031542e+02 4.010740834323573978e+00 3.597556359622667621e+00 2.333516534369080020e+00 1.071883686402459679e+00
8.021212265127174987e+02 4.007145470576685575e+00 3.597834646833641070e+00 2.331162278073688476e+00 1.076592179406724359e+00
8.162664279257593307e+02 4.004493012453387735e+00 3.598349554790095883e+00 2.328806233099129042e+00 1.081304249806798845e+00
8.306804360807115017e+02 4.000902366120863363e+00 3.598624454894260971e+00 2.326461109724537568e+00 1.085994476888625382e+00
8.453509653122655436e+02 3.997993111247204912e+00 3.599072222695524736e+00 2.324110946685181034e+00 1.090694783261522138e+00
8.602195290691452101e+02 3.994570619552322288e+00 3.599381840554096712e+00 2.321780465120595771e+00 1.095355726688218789e+00
8.752883946364328267e+02 3.991162217814298696e+00 3.599687404362401644e+00 2.319465136634973224e+00 1.099986363991516836e+00
8.905690058976783803e+02 3.987947644885376786e+00 3.600035372149390511e+00 2.317161914596534977e+00 1.104592788422236405e+00
9.061013104873258044e+02 3.984583095420040966e+00 3.600340552823684259e+00 2.314869278515280016e+00 1.109178040901214191e+00
9.219054989388645254e+02 3.981564622451752467e+00 3.600730987889577239e+00 2.312579171899348918e+00 1.113758234400854308e+00
9.379713661620995708e+02 3.978156311512956567e+00 3.601016732915689911e+00 2.310303526377726069e+00 1.118309505660108671e+00
9.542889753699801076e+02 3.975446161306084747e+00 3.601475905748192208e+00 2.308030105609285787e+00 1.122856327401871024e+00
9.709034246925303933e+02 3.972183609369375645e+00 3.601790685872245934e+00 2.305769269392823340e+00 1.127377979936141195e+00
9.878234804894455010e+02 3.969323426556258028e+00 3.602204961716409137e+00 2.303510626297938568e+00 1.131895246153038270e+00
1.005008463127764344e+03 3.965960172597282174e+00 3.602483409645295787e+00 2.301272103460677343e+00 1.136372271808952172e+00
1.022445368049096942e+03 3.962768770457477441e+00 3.602796477012431442e+00 2.299050267656503443e+00 1.140815923403114107e+00
1.040136919737346489e+03 3.959600483970317164e+00 3.603106319954639591e+00 2.296846438528506784e+00 1.145223561639103105e+00
1.058123414427375565e+03 3.956918459424342061e+00 3.603534428201475404e+00 2.294649209761847608e+00 1.149617999103648813e+00
1.076419216517072755e+03 3.953751536662057919e+00 3.603831744487992594e+00 2.292471115807671378e+00 1.153974166853244832e+00
1.095015392316530779e+03 3.950680627493837527e+00 3.604145050423483543e+00 2.290309049352579507e+00 1.158298279559520916e+00
1.113923264363739236e+03 3.947643135535835235e+00 3.604458522800666920e+00 2.288163358619211163e+00 1.162589640763579402e+00
1.133163959136155199e+03 3.945110402713228215e+00 3.604894624630014199e+00 2.286024788549213316e+00 1.166866760562389471e+00
1.152755827717505554e+03 3.942096147024049646e+00 3.605200779145215417e+00 2.283905351674221595e+00 1.171105613846979754e+00
1.172687110142535630e+03 3.939067177952264132e+00 3.605493132669746359e+00 2.281806160089266733e+00 1.175303976475294832e+00
1.192955521146223873e+03 3.936474217332321057e+00 3.605887816163964477e+00 2.279720312790859182e+00 1.179475650462469938e+00
1.213604565355878549e+03 3.933586438341610148e+00 3.606198477197391394e+00 2.277655101228650558e+00 1.183606052842422374e+00
1.234640268129566039e+03 3.931296298707855907e+00 3.606654109496512106e+00 2.275598766813531348e+00 1.187718700811898120e+00
1.256045527185995525e+03 3.928474394208558262e+00 3.606963403298030002e+00 2.273569226960846734e+00 1.191777759524061064e+00
1.277816940052293830e+03 3.925697638326345107e+00 3.607271578879710727e+00 2.271564497856379372e+00 1.195787196649889861e+00
1.299963371487306858e+03 3.922958987487247029e+00 3.607576729579402564e+00 2.269584871037446661e+00 1.199746429107891421e+00
1.322519630465412092e+03 3.920646801763004063e+00 3.607979423700696131e+00 2.267623389932737599e+00 1.203669370009911921e+00
1.345540265738570724e+03 3.918551132695491379e+00 3.608428880656373572e+00 2.265676641487626597e+00 1.207562845391368489e+00
1.369024769625900944e+03 3.916002579327243716e+00 3.608750709248349064e+00 2.263758707619551558e+00 1.211398691409557360e+00
1.392926431524013879e+03 3.913486772903572497e+00 3.609065523001081743e+00 2.261871176902250369e+00 1.215173730995840584e+00
1.417254249425322087e+03 3.910967240637617248e+00 3.609362564743893831e+00 2.260017327283648569e+00 1.218881408248624787e+00
1.442046445483747220e+03 3.908556224475324026e+00 3.609670967633978655e+00 2.258195013422332309e+00 1.222526013821346513e+00
1.467330257212574907e+03 3.906664511578109789e+00 3.610097386138064302e+00 2.256396319965554564e+00 1.226123378393132457e+00
1.493135978447676962e+03 3.904496932836882372e+00 3.610436969114844352e+00 2.254633364641380311e+00 1.229649266450768108e+00
1.519472451655025452e+03 3.902370725860099920e+00 3.610769152308255681e+00 2.252905894766166650e+00 1.233104183378444185e+00
1.546340801650052526e+03 3.900255671800890056e+00 3.611084285518414205e+00 2.251218101316244891e+00 1.236479747224973114e+00
1.573772943319968590e+03 3.898274761409972200e+00 3.611413258859044628e+00 2.249569699439525117e+00 1.239776527671624162e+00
1.601742134854764117e+03 3.897054216225099399e+00 3.611916252201932132e+00 2.247953440161313488e+00 1.243009022685845455e+00
1.630178422081699409e+03 3.895175374468192064e+00 3.612224560158135755e+00 2.246397403370452572e+00 1.246121072497089921e+00
1.659035011459106499e+03 3.893462199842352423e+00 3.612545333423367921e+00 2.244899269527068419e+00 1.249117316274405143e+00
1.688369221695088527e+03 3.892458144926725705e+00 3.613020298306606204e+00 2.243447312302778052e+00 1.252021206616669158e+00
1.718325784829020677e+03 3.891023505020553053e+00 3.613358069654325710e+00 2.242054449654253379e+00 1.254806907441336827e+00
1.748948972426127284e+03 3.889655056528209531e+00 3.613683461209701520e+00 2.240719442297329778e+00 1.257476897316379238e+00
1.780238256532778223e+03 3.888455835203397104e+00 3.614019202522706919e+00 2.239448349008912320e+00 1.260019058686872917e+00
1.812243087289369896e+03 3.887389874155322556e+00 3.614354349404084399e+00 2.238245074722120531e+00 1.262425581636533733e+00
1.845016121900462394e+03 3.886422327809467170e+00 3.614677755669779557e+00 2.237114489017801855e+00 1.264686726953651030e+00
1.878603364331178000e+03 3.885921999182861075e+00 3.615082855661222450e+00 2.236054124721613690e+00 1.266807428944690228e+00
1.913038420479321985e+03 3.885337582457522476e+00 3.615423497577545220e+00 2.235080632526298405e+00 1.268754386160547920e+00
1.948352726613699815e+03 3.884928294433528606e+00 3.615762509683952075e+00 2.234197964301487982e+00 1.270519694844312264e+00
1.984574638062522126e+03 3.884743482678901572e+00 3.616107257396493413e+00 2.233416062999091345e+00 1.272083469054255289e+00
2.021722041134638857e+03 3.884784757670589173e+00 3.616453357865519358e+00 2.232744499556883255e+00 1.273426566878914645e+00
2.059766721964884709e+03 3.885073599974137704e+00 3.616800358442330054e+00 2.232194919555036350e+00 1.274525697155653114e+00
2.098617993063300219e+03 3.885894755655162403e+00 3.617216572399583718e+00 2.231773069481041372e+00 1.275369366951375039e+00
2.138201523828680365e+03 3.886734897108422793e+00 3.617561210812599626e+00 2.231503863381639974e+00 1.275907748172024903e+00
2.178398730893050470e+03 3.888140300455319665e+00 3.617973194161668182e+00 2.231382598356951519e+00 1.276150246697098423e+00
2.219118070048640220e+03 3.889639133854972730e+00 3.618324430790555990e+00 2.231429541799002436e+00 1.276056327746903918e+00
2.260260249339053644e+03 3.891483890214814334e+00 3.618673262796773482e+00 2.231654255966487810e+00 1.275606866858602695e+00
2.301555013168738242e+03 3.893684637805665982e+00 3.619017616826540440e+00 2.232065921702380162e+00 1.274783502510598465e+00
2.342710883251333144e+03 3.896216795028201840e+00 3.619353563799126317e+00 2.232660106368475894e+00 1.273595100161629246e+00
2.383385402747728676e+03 3.899084488562229556e+00 3.619681273949099332e+00 2.233438532835543722e+00 1.272038214301286052e+00
2.423232156182281415e+03 3.902256134432557477e+00 3.619996647275091295e+00 2.234393609118724200e+00 1.270128029141053272e+00
2.462083080999382219e+03 3.905702813758407554e+00 3.620299270835980465e+00 2.235511701659870898e+00 1.267891811905389909e+00
2.499827795178546694e+03 3.909393706156748749e+00 3.620588784277659400e+00 2.236778120975683404e+00 1.265358941631229639e+00
2.536434972242666845e+03 3.913307627094452457e+00 3.620865259165719330e+00 2.238182131668415842e+00 1.262550889126783593e+00
2.571933785271155557e+03 3.917429424032459195e+00 3.621128278519050170e+00 2.239716991430757531e+00 1.259481138973062686e+00
2.606354548525737755e+03 3.921729316670375720e+00 3.621378531759210873e+00 2.241366431269393722e+00 1.256182229124722438e+00
2.639750673952802117e+03 3.926217456642246528e+00 3.621618599634940150e+00 2.243130365503870571e+00 1.252654330894366508e+00
2.672171200910197058e+03 3.930872084833475721e+00 3.621849452713845174e+00 2.244995973441675119e+00 1.248923085620975426e+00
2.703666928815251595e+03 3.935597473957446635e+00 3.622048695806017182e+00 2.246960181819316560e+00 1.244994639785766299e+00
2.734290055364087948e+03 3.940551564765685466e+00 3.622259447620981287e+00 2.249015723593507765e+00 1.240883527435791889e+00
2.764105787996893014e+03 3.945595351433346831e+00 3.622448878017346718e+00 2.251158756134608030e+00 1.236597433763006348e+00
2.793153178874310470e+03 3.950792309926163259e+00 3.622636934262132069e+00 2.253381122891445543e+00 1.232152671838123270e+00
2.821462320785824886e+03 3.956084684891037817e+00 3.622810802025742571e+00 2.255679574846661151e+00 1.227555739666691847e+00
2.849073987474637306e+03 3.961517137560552460e+00 3.622988847522764289e+00 2.258039710187375704e+00 1.222835440838769827e+00
2.876044760915837742e+03 3.967105221227547496e+00 3.623170315807168862e+00 2.260470815452063409e+00 1.217973202220367535e+00
2.902417211881797357e+03 3.972760585945081413e+00 3.623340067759732719e+00 2.262958993905702876e+00 1.212996817234517799e+00
2.928222434012524900e+03 3.978440231876242628e+00 3.623489129577883272e+00 2.265500693234982599e+00 1.207913390479474325e+00
2.953515979493827672e+03 3.984276758562985687e+00 3.623646640799546237e+00 2.268103934135028421e+00 1.202706880511670740e+00
2.978336153655827729e+03 3.989905387119827118e+00 3.623719527845140842e+00 2.270772474322259704e+00 1.197369771848862730e+00
3.002699889202431677e+03 3.995781327909576408e+00 3.623830941306573017e+00 2.273487617794270221e+00 1.191939456500710648e+00
3.026606301090509987e+03 4.001920418481070385e+00 3.623992498258100881e+00 2.276234049176961260e+00 1.186446565201511705e+00
3.050071264803782469e+03 4.008069806375924138e+00 3.624136612515916234e+00 2.279020514608757431e+00 1.180873605639718660e+00
3.073147826395869743e+03 4.014453818160069964e+00 3.624327201271773990e+00 2.281831342989115274e+00 1.175251919956049163e+00
3.095913604477516401e+03 4.020752238171509951e+00 3.624477470319958705e+00 2.284680014898464950e+00 1.169554546873735612e+00
3.118376682248416273e+03 4.027084433160921684e+00 3.624619874290736732e+00 2.287561304451614763e+00 1.163791938159726813e+00
3.140541601679295582e+03 4.033470666833230744e+00 3.624761952866120129e+00 2.290470264137002943e+00 1.157973988827370126e+00
3.162448543084525681e+03 4.039904155062775892e+00 3.624903331846707655e+00 2.293404250290600466e+00 1.152105986143553862e+00
3.184117090816047039e+03 4.046269734185193201e+00 3.625008229476243127e+00 2.296377244592738176e+00 1.146159966712265943e+00
3.205585429376813863e+03 4.052749576669308240e+00 3.625127606020572379e+00 2.299378412746137190e+00 1.140157599073693184e+00
3.226792115959471175e+03 4.059246235984109497e+00 3.625243646213268889e+00 2.302394662018144800e+00 1.134125068766629330e+00
3.247749203269953796e+03 4.065850095196370972e+00 3.625384867761205498e+00 2.305414148528401874e+00 1.128086063529609273e+00
3.268501870359211807e+03 4.072479482037704379e+00 3.625523076932479771e+00 2.308452423606520032e+00 1.122009480619172717e+00
3.289038565767327782e+03 4.079024736806572626e+00 3.625639176374746420e+00 2.311492852106421303e+00 1.115928590336603854e+00
3.309419554683235674e+03 4.085517204602892249e+00 3.625742217518643784e+00 2.314533003716785942e+00 1.109848253208191249e+00
3.329705266362625935e+03 4.092249772617062575e+00 3.625898011655035891e+00 2.317587699451087335e+00 1.103738827099769004e+00
3.349905927819788303e+03 4.099056222706842334e+00 3.626071486217965489e+00 2.320643975370118017e+00 1.097626239829370132e+00
3.369976943502936138e+03 4.105803929863758306e+00 3.626230585440295417e+00 2.323699630503916147e+00 1.091514893391360763e+00
3.389923401797004317e+03 4.112411864125647298e+00 3.626350507941868084e+00 2.326763752631714866e+00 1.085386612210806678e+00
3.409746417546292832e+03 4.119181206775941462e+00 3.626517609127851482e+00 2.329814221584895595e+00 1.079285636624314648e+00
3.429450906005040451e+03 4.125781221611024563e+00 3.626630706476559496e+00 2.332888034305021563e+00 1.073137972706921905e+00
3.449091611723089045e+03 4.133531043737807664e+00 3.626889383113713450e+00 2.336245592094104317e+00 1.066422817748311047e+00
3.468369020030826960e+03 4.142798365106196812e+00 3.627327233511451698e+00 2.340003551982822394e+00 1.058906858119131211e+00
